,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,CADUSD Curncy,AUDUSD Curncy,HKDUSD Curncy,NOKUSD Curncy,SEKUSD Curncy
06/01/1988,1.2625,0.007713,1.806,0.7424,0.7756,0.7082,0.12837,0.1564,0.167308
07/01/1988,1.2687,0.007777,1.816,0.7475,0.7768,0.7066,0.1285,0.1577,0.16835
08/01/1988,1.2617,0.007743,1.806,0.7411,0.7779,0.7031,0.12848,0.1578,0.167546
11/01/1988,1.2732,0.0078,1.8219,0.7476,0.7754,0.7107,0.12857,0.1581,0.168322
12/01/1988,1.2741,0.007851,1.821,0.7493,0.7774,0.7081,0.12856,0.1572,0.168492
13/01/1988,1.2757,0.007896,1.825,0.7517,0.7763,0.7139,0.12851,0.1586,0.168663
14/01/1988,1.2726,0.007891,1.8125,0.7484,0.7753,0.7088,0.12857,0.1581,0.168663
15/01/1988,1.2419,0.007663,1.7755,0.7289,0.7768,0.7126,0.12848,0.1556,0.165289
18/01/1988,1.2387,0.007663,1.7755,0.7289,0.7759,0.7038,0.12828,0.1556,0.165549
19/01/1988,1.2399,0.007776,1.7785,0.7321,0.7774,0.7107,#N/A N/A,0.1562,0.165824
20/01/1988,1.2541,0.007828,1.7923,0.7413,0.7796,0.7124,0.12835,0.1575,0.167001
21/01/1988,1.2527,0.007862,1.796,0.7402,0.7806,0.7151,0.12836,0.1573,0.166917
22/01/1988,1.2463,0.007822,1.7823,0.7371,0.7806,0.7162,0.12835,0.1569,0.166113
25/01/1988,1.2433,0.007826,1.772,0.7344,0.7821,0.7155,0.1283,0.1565,0.165865
26/01/1988,1.2452,0.00782,1.774,0.735,0.7808,0.7155,0.12825,0.1567,0.165783
27/01/1988,1.2475,0.007837,1.7798,0.7345,0.7823,0.7152,0.12825,0.1572,0.166251
28/01/1988,1.2497,0.007863,1.782,0.7372,0.783,0.7153,0.1281,0.1572,0.166528
29/01/1988,1.2436,0.007828,1.7691,0.7314,0.7841,0.7138,0.12819,0.1567,0.165783
01/02/1988,1.2317,0.007729,1.758,0.7233,0.7846,0.7095,0.12861,0.1562,0.164799
02/02/1988,1.2384,0.007795,1.77,0.7283,0.7835,0.7112,0.12815,0.1564,0.165017
03/02/1988,1.2369,0.007819,1.767,0.7249,0.7845,0.715,0.12818,0.1564,0.165426
04/02/1988,1.2315,0.007782,1.7628,0.7236,0.7877,0.7109,0.12816,0.1561,0.165098
05/02/1988,1.2297,0.007749,1.755,0.7184,0.7886,0.7128,0.12825,0.156,0.164745
08/02/1988,1.2302,0.007776,1.754,0.7212,0.79,0.7098,0.12823,0.1556,0.164745
09/02/1988,1.2249,0.007741,1.7462,0.7178,0.7897,0.7102,0.12816,0.1553,0.16465
10/02/1988,1.2337,0.007751,1.7608,0.7213,0.7875,0.711,0.12813,0.156,0.165289
11/02/1988,1.2331,0.007744,1.7585,0.7207,0.7908,0.7133,0.12818,0.1551,0.165358
12/02/1988,1.2188,0.007625,1.7395,0.7107,0.7913,0.7118,0.12827,0.1541,0.163934
15/02/1988,1.2206,0.007625,1.7395,0.7107,#N/A N/A,0.7086,0.12822,0.1541,0.163961
16/02/1988,1.2201,0.007678,1.7475,0.7133,0.7887,0.7138,#N/A N/A,0.1545,0.163988
17/02/1988,1.2228,0.007675,1.748,0.7129,0.7897,0.7135,0.12832,0.1552,0.164745
18/02/1988,1.224,0.007679,1.7435,0.7109,0.7882,0.7157,0.12835,0.1549,0.164406
19/02/1988,1.2226,0.007689,1.749,0.7145,0.786,0.7163,0.12833,0.1552,0.164609
22/02/1988,1.2302,0.007735,1.764,0.7188,0.7849,0.7194,0.12835,0.1559,0.165577
23/02/1988,1.232,0.007765,1.7663,0.7193,0.7869,0.7193,0.12829,0.1566,0.165975
24/02/1988,1.2324,0.007764,1.764,0.717,0.7903,0.7186,0.12827,0.1566,0.16603
25/02/1988,1.2305,0.007764,1.7635,0.7163,0.791,0.7177,0.12829,0.1564,0.16632
26/02/1988,1.2341,0.007801,1.7732,0.7207,0.7908,0.7188,0.12818,0.157,0.166945
29/02/1988,1.2346,0.007785,1.7735,0.7181,0.7942,0.7198,0.12823,0.1573,0.166889
01/03/1988,1.2366,0.007796,1.7775,0.7185,0.7955,0.7188,0.12818,0.1575,0.166875
02/03/1988,1.2311,0.00774,1.7705,0.7149,0.7956,0.7218,0.12821,0.1568,0.166459
03/03/1988,1.2303,0.007737,1.768,0.7107,0.7976,0.724,0.1282,0.1565,0.166016
04/03/1988,1.2321,0.007767,1.774,0.7146,0.797,0.7246,0.1282,0.1569,0.1665
07/03/1988,1.2436,0.007802,1.818,0.7226,0.7962,0.7283,0.12819,0.1581,0.167856
08/03/1988,1.2503,0.007807,1.8415,0.726,0.7972,0.731,0.12822,0.1584,0.168606
09/03/1988,1.2502,0.007811,1.8475,0.7252,0.7975,0.7297,0.12818,0.1584,0.168919
10/03/1988,1.2491,0.007806,1.8422,0.7249,0.7958,0.7293,0.12814,0.1574,0.168506
11/03/1988,1.2519,0.007851,1.8525,0.7289,0.7954,0.731,0.12816,0.1581,0.168919
14/03/1988,1.2508,0.007879,1.8528,0.7286,0.7951,0.7298,0.1282,0.1582,0.168848
15/03/1988,1.2514,0.007865,1.8542,0.7262,0.7973,0.7296,0.12821,0.158,0.168634
16/03/1988,1.2466,0.007847,1.8475,0.7225,0.7993,0.7312,0.12818,0.1574,0.168209
17/03/1988,1.2358,0.007773,1.8325,0.7136,0.8001,0.7353,0.12818,0.1569,0.167098
18/03/1988,1.2291,0.007791,1.8205,0.711,0.8005,0.7333,0.12817,0.1569,0.166806
21/03/1988,1.2332,0.007869,1.8263,0.7142,0.7994,0.7377,0.12817,0.1571,0.167084
22/03/1988,1.23,0.007867,1.8294,0.7133,0.8019,0.7385,0.12812,0.1567,0.167015
23/03/1988,1.2309,0.007886,1.835,0.7153,0.8041,0.7407,0.12809,0.1571,0.167434
24/03/1988,1.2385,0.007952,1.843,0.7201,0.8045,0.7406,0.12806,0.1581,0.168194
25/03/1988,1.2416,0.007978,1.836,0.7212,0.8046,0.7417,0.12809,0.1585,0.168634
28/03/1988,1.252,0.008052,1.8588,0.7296,0.8077,0.7368,0.1281,0.1598,0.16975
29/03/1988,1.2531,0.008022,1.868,0.7275,0.8087,0.7352,0.12813,0.159,0.169664
30/03/1988,1.2492,0.00801,1.877,0.7283,0.809,0.7366,0.12809,0.1596,0.169549
31/03/1988,1.2572,0.008058,1.8865,0.7339,0.81,0.7388,0.12812,0.1604,0.170329
01/04/1988,#N/A N/A,0.008065,1.89,0.7326,#N/A N/A,0.7388,0.12817,0.1603,0.170358
04/04/1988,#N/A N/A,0.008039,1.888,0.7334,0.8082,0.7388,0.12812,0.1603,0.170126
05/04/1988,1.2491,0.007988,1.879,0.7269,0.8061,0.7415,0.1281,0.1597,0.169463
06/04/1988,1.2495,0.007968,1.875,0.7231,0.8049,0.7399,0.12812,0.1594,0.16899
07/04/1988,1.2422,0.007948,1.871,0.7192,0.8015,0.7384,0.12804,0.1589,0.168634
08/04/1988,1.2447,0.007965,1.8752,0.7232,0.8017,0.7408,0.12805,0.1598,0.169205
11/04/1988,1.2379,0.007894,1.8544,0.7164,0.8061,0.7444,0.12804,0.159,0.16835
12/04/1988,1.2363,0.007901,1.8505,0.7152,0.8085,0.7441,0.12797,0.1592,0.16835
13/04/1988,1.2341,0.007916,1.839,0.7117,0.8076,0.7432,0.128,0.159,0.168067
14/04/1988,1.2517,0.008087,1.8756,0.7278,0.8086,0.7443,0.12805,0.1609,0.170068
15/04/1988,1.2547,0.008072,1.8885,0.7286,0.8107,0.748,0.12805,0.1615,0.170503
18/04/1988,1.2546,0.008061,1.905,0.7294,0.8117,0.7481,0.12804,0.1626,0.171086
19/04/1988,1.2527,0.008053,1.8925,0.7271,0.8112,0.7502,0.12799,0.1622,0.170721
20/04/1988,1.2528,0.008066,1.893,0.7272,0.8136,0.7473,0.12799,0.1623,0.170721
21/04/1988,1.2514,0.008055,1.898,0.7272,0.8102,0.7499,0.128,0.1628,0.170867
22/04/1988,1.2461,0.008019,1.889,0.7228,0.8111,0.7542,0.12798,0.1622,0.170068
25/04/1988,1.2426,0.008012,1.8748,0.7202,0.8116,0.7542,0.128,0.1617,0.169779
26/04/1988,1.2446,0.008013,1.875,0.7212,0.8137,0.7559,0.12795,0.1616,0.169924
27/04/1988,1.2426,0.007994,1.877,0.7205,0.8136,0.7559,0.12793,0.1619,0.169909
28/04/1988,1.2478,0.008026,1.874,0.7222,0.812,0.7559,0.12786,0.1625,0.170561
29/04/1988,1.243,0.008005,1.8785,0.7176,0.8135,0.7585,0.12793,0.1619,0.170213
02/05/1988,#N/A N/A,0.008003,1.8715,0.7153,0.8111,0.7583,0.1279,0.1616,0.169779
03/05/1988,1.2412,0.008008,1.8712,0.7168,0.8093,0.7619,0.12782,0.162,0.170068
04/05/1988,1.2398,0.008,1.8645,0.7143,0.8093,0.771,0.12779,0.1618,0.169779
05/05/1988,1.2404,0.008022,1.8665,0.7146,0.8104,0.7664,0.12788,0.1622,0.169924
06/05/1988,1.239,0.008008,1.862,0.7133,0.8087,0.7679,0.12804,0.1619,0.169621
09/05/1988,1.2393,0.008012,1.8797,0.7138,0.8069,0.769,0.12797,0.162,0.169851
10/05/1988,1.2419,0.008036,1.8813,0.7169,0.8072,0.7746,0.12797,0.1623,0.17014
11/05/1988,1.2416,0.008048,1.886,0.7174,0.8115,0.7771,0.12803,0.1626,0.170576
12/05/1988,1.2398,0.008039,1.8845,0.7163,0.813,0.7656,0.12799,0.1625,0.170155
13/05/1988,1.2389,0.008021,1.891,0.7142,0.8103,0.7742,0.12794,0.1624,0.170068
16/05/1988,1.2359,0.008003,1.889,0.712,0.8108,0.7744,0.12795,0.1622,0.16975
17/05/1988,1.2249,0.007954,1.8638,0.7045,0.8087,0.7706,0.12804,0.161,0.168492
18/05/1988,1.2226,0.007974,1.864,0.7035,0.8034,0.7708,0.12795,0.161,0.168435
19/05/1988,1.2273,0.008008,1.8668,0.7056,0.8045,0.7728,0.12795,0.1614,0.168848
20/05/1988,1.2258,0.00801,1.8618,0.7039,0.8051,0.7819,0.1279,0.1612,0.168677
